col1-time col2-mc1.x[0] col3-mc1.x[1] col4-mc1.y[0] 
764 9.000000 0.000000 0.000000 
765 8.000000 0.000000 0.000000 
766 7.000000 0.000000 0.000000 
767 6.000000 0.000000 0.000000 
768 5.000000 0.000000 0.000000 
769 4.000000 0.000000 0.000000 
770 3.000000 0.000000 0.000000 
771 2.000000 0.000000 0.000000 
772 1.000000 0.000000 0.000000 
773 0.000000 0.000000 0.000000 
774 95.000000 1.000000 1.000000 
775 94.000000 1.000000 1.000000 
776 93.000000 1.000000 1.000000 
777 92.000000 1.000000 1.000000 
778 91.000000 1.000000 1.000000 
779 90.000000 1.000000 1.000000 
780 89.000000 1.000000 1.000000 
781 88.000000 1.000000 1.000000 
782 87.000000 1.000000 1.000000 
783 86.000000 1.000000 1.000000 
784 85.000000 1.000000 1.000000 
785 84.000000 1.000000 1.000000 
786 83.000000 1.000000 1.000000 
787 82.000000 1.000000 1.000000 
788 81.000000 1.000000 1.000000 
789 80.000000 1.000000 1.000000 
790 79.000000 1.000000 1.000000 
791 78.000000 1.000000 1.000000 
792 77.000000 1.000000 1.000000 
793 76.000000 1.000000 1.000000 
794 75.000000 1.000000 1.000000 
795 74.000000 1.000000 1.000000 
796 73.000000 1.000000 1.000000 
797 72.000000 1.000000 1.000000 
798 71.000000 1.000000 1.000000 
799 70.000000 1.000000 1.000000 
800 69.000000 1.000000 1.000000 
801 68.000000 1.000000 1.000000 
802 67.000000 1.000000 1.000000 
803 66.000000 1.000000 1.000000 
804 65.000000 1.000000 1.000000 
805 64.000000 1.000000 1.000000 
806 63.000000 1.000000 1.000000 
807 62.000000 1.000000 1.000000 
808 61.000000 1.000000 1.000000 
809 60.000000 1.000000 1.000000 
810 59.000000 1.000000 1.000000 
811 58.000000 1.000000 1.000000 
812 57.000000 1.000000 1.000000 
813 56.000000 1.000000 1.000000 
814 55.000000 1.000000 1.000000 
815 54.000000 1.000000 1.000000 
816 53.000000 1.000000 1.000000 
817 52.000000 1.000000 1.000000 
818 51.000000 1.000000 1.000000 
819 50.000000 1.000000 1.000000 
820 49.000000 1.000000 1.000000 
821 48.000000 1.000000 1.000000 
822 47.000000 1.000000 1.000000 
823 46.000000 1.000000 1.000000 
824 45.000000 1.000000 1.000000 
825 44.000000 1.000000 1.000000 
826 43.000000 1.000000 1.000000 
827 42.000000 1.000000 1.000000 
828 41.000000 1.000000 1.000000 
829 40.000000 1.000000 1.000000 
830 39.000000 1.000000 1.000000 
831 38.000000 1.000000 1.000000 
832 37.000000 1.000000 1.000000 
833 36.000000 1.000000 1.000000 
834 35.000000 1.000000 1.000000 
835 34.000000 1.000000 1.000000 
836 33.000000 1.000000 1.000000 
837 32.000000 1.000000 1.000000 
838 31.000000 1.000000 1.000000 
839 30.000000 1.000000 1.000000 
840 29.000000 1.000000 1.000000 
841 28.000000 1.000000 1.000000 
842 27.000000 1.000000 1.000000 
843 26.000000 1.000000 1.000000 
844 25.000000 1.000000 1.000000 
845 24.000000 1.000000 1.000000 
846 23.000000 1.000000 1.000000 
847 22.000000 1.000000 1.000000 
848 21.000000 1.000000 1.000000 
849 20.000000 1.000000 1.000000 
850 19.000000 1.000000 1.000000 
851 18.000000 1.000000 1.000000 
852 17.000000 1.000000 1.000000 
853 16.000000 1.000000 1.000000 
854 15.000000 1.000000 1.000000 
855 14.000000 1.000000 1.000000 
856 13.000000 1.000000 1.000000 
857 12.000000 1.000000 1.000000 
858 11.000000 1.000000 1.000000 
859 10.000000 1.000000 1.000000 
860 9.000000 1.000000 1.000000 
861 8.000000 1.000000 1.000000 
862 7.000000 1.000000 1.000000 
863 6.000000 1.000000 1.000000 
864 5.000000 1.000000 1.000000 
865 4.000000 1.000000 1.000000 
866 3.000000 1.000000 1.000000 
867 2.000000 1.000000 1.000000 
868 1.000000 1.000000 1.000000 
869 0.000000 1.000000 1.000000 
870 88.000000 2.000000 2.000000 
871 87.000000 2.000000 2.000000 
872 86.000000 2.000000 2.000000 
873 85.000000 2.000000 2.000000 
874 84.000000 2.000000 2.000000 
875 83.000000 2.000000 2.000000 
876 82.000000 2.000000 2.000000 
877 81.000000 2.000000 2.000000 
878 80.000000 2.000000 2.000000 
879 79.000000 2.000000 2.000000 
880 78.000000 2.000000 2.000000 
881 77.000000 2.000000 2.000000 
882 76.000000 2.000000 2.000000 
883 75.000000 2.000000 2.000000 
884 74.000000 2.000000 2.000000 
885 73.000000 2.000000 2.000000 
886 72.000000 2.000000 2.000000 
887 71.000000 2.000000 2.000000 
888 70.000000 2.000000 2.000000 
889 69.000000 2.000000 2.000000 
890 68.000000 2.000000 2.000000 
891 67.000000 2.000000 2.000000 
892 66.000000 2.000000 2.000000 
893 65.000000 2.000000 2.000000 
894 64.000000 2.000000 2.000000 
895 63.000000 2.000000 2.000000 
896 62.000000 2.000000 2.000000 
897 61.000000 2.000000 2.000000 
898 60.000000 2.000000 2.000000 
899 59.000000 2.000000 2.000000 
900 58.000000 2.000000 2.000000 
901 57.000000 2.000000 2.000000 
902 56.000000 2.000000 2.000000 
903 55.000000 2.000000 2.000000 
904 54.000000 2.000000 2.000000 
905 53.000000 2.000000 2.000000 
906 52.000000 2.000000 2.000000 
907 51.000000 2.000000 2.000000 
908 50.000000 2.000000 2.000000 
909 49.000000 2.000000 2.000000 
910 48.000000 2.000000 2.000000 
911 47.000000 2.000000 2.000000 
912 46.000000 2.000000 2.000000 
913 45.000000 2.000000 2.000000 
914 44.000000 2.000000 2.000000 
915 43.000000 2.000000 2.000000 
916 42.000000 2.000000 2.000000 
917 41.000000 2.000000 2.000000 
918 40.000000 2.000000 2.000000 
919 39.000000 2.000000 2.000000 
920 38.000000 2.000000 2.000000 
921 37.000000 2.000000 2.000000 
922 36.000000 2.000000 2.000000 
923 35.000000 2.000000 2.000000 
924 34.000000 2.000000 2.000000 
925 33.000000 2.000000 2.000000 
926 32.000000 2.000000 2.000000 
927 31.000000 2.000000 2.000000 
928 30.000000 2.000000 2.000000 
929 29.000000 2.000000 2.000000 
930 28.000000 2.000000 2.000000 
931 27.000000 2.000000 2.000000 
932 26.000000 2.000000 2.000000 
933 25.000000 2.000000 2.000000 
934 24.000000 2.000000 2.000000 
935 23.000000 2.000000 2.000000 
936 22.000000 2.000000 2.000000 
937 21.000000 2.000000 2.000000 
938 20.000000 2.000000 2.000000 
939 19.000000 2.000000 2.000000 
940 18.000000 2.000000 2.000000 
941 17.000000 2.000000 2.000000 
942 16.000000 2.000000 2.000000 
943 15.000000 2.000000 2.000000 
944 14.000000 2.000000 2.000000 
945 13.000000 2.000000 2.000000 
946 12.000000 2.000000 2.000000 
947 11.000000 2.000000 2.000000 
948 10.000000 2.000000 2.000000 
949 9.000000 2.000000 2.000000 
950 8.000000 2.000000 2.000000 
951 7.000000 2.000000 2.000000 
952 6.000000 2.000000 2.000000 
953 5.000000 2.000000 2.000000 
954 4.000000 2.000000 2.000000 
955 3.000000 2.000000 2.000000 
956 2.000000 2.000000 2.000000 
957 1.000000 2.000000 2.000000 
958 0.000000 2.000000 2.000000 
959 116.000000 0.000000 0.000000 
960 115.000000 0.000000 0.000000 
961 114.000000 0.000000 0.000000 
962 113.000000 0.000000 0.000000 
963 112.000000 0.000000 0.000000 
964 111.000000 0.000000 0.000000 
965 110.000000 0.000000 0.000000 
966 109.000000 0.000000 0.000000 
967 108.000000 0.000000 0.000000 
968 107.000000 0.000000 0.000000 
969 106.000000 0.000000 0.000000 
970 105.000000 0.000000 0.000000 
971 104.000000 0.000000 0.000000 
972 103.000000 0.000000 0.000000 
973 102.000000 0.000000 0.000000 
974 101.000000 0.000000 0.000000 
975 100.000000 0.000000 0.000000 
976 99.000000 0.000000 0.000000 
977 98.000000 0.000000 0.000000 
978 97.000000 0.000000 0.000000 
979 96.000000 0.000000 0.000000 
980 95.000000 0.000000 0.000000 
981 94.000000 0.000000 0.000000 
982 93.000000 0.000000 0.000000 
983 92.000000 0.000000 0.000000 
984 91.000000 0.000000 0.000000 
985 90.000000 0.000000 0.000000 
986 89.000000 0.000000 0.000000 
987 88.000000 0.000000 0.000000 
988 87.000000 0.000000 0.000000 
989 86.000000 0.000000 0.000000 
990 85.000000 0.000000 0.000000 
991 84.000000 0.000000 0.000000 
992 83.000000 0.000000 0.000000 
993 82.000000 0.000000 0.000000 
994 81.000000 0.000000 0.000000 
995 80.000000 0.000000 0.000000 
996 79.000000 0.000000 0.000000 
997 78.000000 0.000000 0.000000 
998 77.000000 0.000000 0.000000 
999 76.000000 0.000000 0.000000 
1000 75.000000 0.000000 0.000000 
